clade_name	../concat/170191_CAGE4007_METAG.1.fq.gz	../concat/170191_CAGE4014_METAG.1.fq.gz	../concat/170191_CAGE4015_METAG.1.fq.gz	../concat/170191_CAGE4017_METAG.1.fq.gz	../concat/170191_CAGE4019_METAG.1.fq.gz	../concat/170191_CAGE4021_METAG.1.fq.gz	../concat/170191_CAGE4027_METAG.1.fq.gz	../concat/170191_CAGE4030_METAG.1.fq.gz	../concat/170191_CAGE4031_METAG.1.fq.gz	../concat/170191_CAGE4039_METAG.1.fq.gz	../concat/170191_CAGE4040_METAG.1.fq.gz	../concat/170191_CAGE4041_METAG.1.fq.gz	../concat/170191_CAGE4045_METAG.1.fq.gz	../concat/170191_CAGE4052_METAG.1.fq.gz	../concat/170191_CAGE4053_METAG.1.fq.gz	../concat/170191_CAGE4056_METAG.1.fq.gz	../concat/170191_CAGE4060_METAG.1.fq.gz	../concat/170191_CAGE4062_METAG.1.fq.gz	../concat/170191_CAGE4073_METAG.1.fq.gz	../concat/170191_CAGE4081_METAG.1.fq.gz	../concat/170191_CAGE4083_METAG.1.fq.gz	../concat/170191_CAGE4084_METAG.1.fq.gz	../concat/170191_CAGE4085_METAG.1.fq.gz	../concat/170191_CAGE4087_METAG.1.fq.gz	../concat/170191_CAGE4089_METAG.1.fq.gz	../concat/170191_CAGE4091_METAG.1.fq.gz	../concat/170191_CAGE4099_METAG.1.fq.gz	../concat/170191_CAGE4114_METAG.1.fq.gz	../concat/170191_CAGE4119_METAG.1.fq.gz	../concat/170191_CAGE4128_METAG.1.fq.gz	../concat/170191_CAGE4129_METAG.1.fq.gz	../concat/170191_CAGE4131_METAG.1.fq.gz	../concat/170191_CAGE4133_METAG.1.fq.gz	../concat/170191_CAGE4149_METAG.1.fq.gz	../concat/170191_CAGE4150_METAG.1.fq.gz	../concat/170191_CAGE4151_METAG.1.fq.gz	../concat/170191_CAGE4155_METAG.1.fq.gz	../concat/170191_CAGE4157_METAG.1.fq.gz	../concat/170191_CAGE4161_METAG.1.fq.gz	../concat/170191_CAGE4164_METAG.1.fq.gz	../concat/170191_CAGE4165_METAG.1.fq.gz	../concat/170191_CAGE4166_METAG.1.fq.gz	../concat/170191_CAGE4167_METAG.1.fq.gz	../concat/170191_CAGE4177_METAG.1.fq.gz	../concat/170191_CAGE4179_METAG.1.fq.gz	../concat/170191_CAGE4180_METAG.1.fq.gz	../concat/170191_CAGE4185_METAG.1.fq.gz	../concat/170191_CAGE4186_METAG.1.fq.gz	../concat/170191_CAGE4188_METAG.1.fq.gz	../concat/170191_CAGE4191_METAG.1.fq.gz	../concat/170191_CAGE4192_METAG.1.fq.gz	../concat/170191_CAGE4197_METAG.1.fq.gz	../concat/170191_CAGE4201_METAG.1.fq.gz	../concat/170191_CAGE4203_METAG.1.fq.gz	../concat/170191_CAGE4212_METAG.1.fq.gz	../concat/170191_CAGE4214_METAG.1.fq.gz	../concat/170191_CAGE4217_METAG.1.fq.gz	../concat/170191_CAGE4219_METAG.1.fq.gz	../concat/170191_CAGE4233_METAG.1.fq.gz	../concat/170191_CAGE4234_METAG.1.fq.gz	../concat/170191_CAGE4236_METAG.1.fq.gz	../concat/170191_CAGE4239_METAG.1.fq.gz	../concat/170191_CAGE4244_METAG.1.fq.gz	../concat/170191_CAGE4246_METAG.1.fq.gz	../concat/170191_CAGE4248_METAG.1.fq.gz	../concat/170191_CAGE4251_METAG.1.fq.gz	../concat/170191_CAGE4252_METAG.1.fq.gz	../concat/170191_CAGE4257_METAG.1.fq.gz	../concat/170191_CAGE4260_METAG.1.fq.gz	../concat/170191_CAGE4262_METAG.1.fq.gz	../concat/170191_CAGE4267_METAG.1.fq.gz	../concat/170191_CAGE4274_METAG.1.fq.gz	../concat/170191_CAGE4275_METAG.1.fq.gz	../concat/170191_CAGE4281_METAG.1.fq.gz	../concat/170191_CAGE4286_METAG.1.fq.gz	../concat/170191_CAGE4290_METAG.1.fq.gz	../concat/170191_CAGE4294_METAG.1.fq.gz	../concat/170191_CAGE4295_METAG.1.fq.gz	../concat/170191_CAGE4296_METAG.1.fq.gz	../concat/170191_CAGE4315_METAG.1.fq.gz	../concat/170191_CAGE4325_METAG.1.fq.gz	../concat/170191_CAGE4327_METAG.1.fq.gz	../concat/170191_CAGE4337_METAG.1.fq.gz	../concat/170191_CAGE4339_METAG.1.fq.gz	../concat/170191_CAGE4341_METAG.1.fq.gz	../concat/170191_CAGE4346_METAG.1.fq.gz	../concat/170191_CAGE4347_METAG.1.fq.gz	../concat/170191_CAGE4354_METAG.1.fq.gz	../concat/170191_CAGE4359_METAG.1.fq.gz	../concat/170191_CAGE4366_METAG.1.fq.gz	../concat/170191_CAGE4372_METAG.1.fq.gz	../concat/170191_CAGE4376_METAG.1.fq.gz	../concat/170191_CAGE4378_METAG.1.fq.gz	../concat/170191_CAGE4392_METAG.1.fq.gz	../concat/170191_CAGE4401_METAG.1.fq.gz	../concat/170191_CAGE4414_METAG.1.fq.gz	../concat/170191_CAGE4421_METAG.1.fq.gz	../concat/170191_CAGE4424_METAG.1.fq.gz	../concat/170191_CAGE4428_METAG.1.fq.gz	../concat/170191_CAGE4434_METAG.1.fq.gz	../concat/170191_CAGE4437_METAG.1.fq.gz	../concat/170191_CAGE4439_METAG.1.fq.gz	../concat/170191_CAGE4443_METAG.1.fq.gz	../concat/170191_CAGE4448_METAG.1.fq.gz	../concat/170191_CAGE4454_METAG.1.fq.gz	../concat/170191_CAGE4468_METAG.1.fq.gz	../concat/170191_CAGE4469_METAG.1.fq.gz	../concat/170191_CAGE4479_METAG.1.fq.gz	../concat/170191_CAGE4481_METAG.1.fq.gz	../concat/170191_CAGE4488_METAG.1.fq.gz	../concat/170191_CAGE4497_METAG.1.fq.gz	../concat/170191_CAGE4521_METAG.1.fq.gz	../concat/170191_CAGE4526_METAG.1.fq.gz	../concat/170191_CAGE4534_METAG.1.fq.gz	../concat/170191_CAGE4556_METAG.1.fq.gz	../concat/170191_CAGE4557_METAG.1.fq.gz	../concat/170191_CAGE4559_METAG.1.fq.gz	../concat/170191_CAGE4561_METAG.1.fq.gz	../concat/170191_CAGE4563_METAG.1.fq.gz	../concat/170191_CAGE4569_METAG.1.fq.gz	../concat/170191_CAGE4573_METAG.1.fq.gz	../concat/170191_CAGE4581_METAG.1.fq.gz	../concat/170191_CAGE4583_METAG.1.fq.gz	../concat/170191_CAGE4591_METAG.1.fq.gz	../concat/170191_CAGE4601_METAG.1.fq.gz	../concat/170191_CAGE4602_METAG.1.fq.gz	../concat/170191_CAGE4604_METAG.1.fq.gz	../concat/170191_CAGE4613_METAG.1.fq.gz	../concat/170191_CAGE4626_METAG.1.fq.gz	../concat/170191_CAGE4628_METAG.1.fq.gz	../concat/170191_CAGE4646_METAG.1.fq.gz	../concat/170191_CAGE4650_METAG.1.fq.gz	../concat/170191_CAGE4659_METAG.1.fq.gz	../concat/170191_CAGE4664_METAG.1.fq.gz	../concat/170191_CAGE4667_METAG.1.fq.gz	../concat/170191_CAGE4675_METAG.1.fq.gz	../concat/170191_CAGE4679_METAG.1.fq.gz	../concat/170191_CAGE4689_METAG.1.fq.gz	../concat/170191_CAGE4691_METAG.1.fq.gz	../concat/170191_CAGE4695_METAG.1.fq.gz	../concat/170191_CAGE4696_METAG.1.fq.gz	../concat/170191_CAGE4701_METAG.1.fq.gz	../concat/170191_CAGE4733_METAG.1.fq.gz	../concat/170191_CAGE4738_METAG.1.fq.gz	../concat/170191_CAGE4754_METAG.1.fq.gz	../concat/170191_CAGE4762_METAG.1.fq.gz
d__Bacteria|p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Sneathia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.306	0.0	0.0	0.0	0.0	0.0	0.0	0.0473	0.0	0.0	0.0	0.0	0.2252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0171	0.0	0.1216	0.0	0.061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Sneathia|s__Sneathia vaginalis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.306	0.0	0.0	0.0	0.0	0.0	0.0	0.0473	0.0	0.0	0.0	0.0	0.2252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0171	0.0	0.1216	0.0	0.061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Sneathia|s__Sneathia vaginalis|t__GCF_000973085.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.306	0.0	0.0	0.0	0.0	0.0	0.0	0.0473	0.0	0.0	0.0	0.0	0.2252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0171	0.0	0.1216	0.0	0.061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Patescibacteria	0.0	0.9601	0.0	0.083	0.0	0.8324	0.9741	0.3631	0.437	1.3781	3.3022	0.8503000000000001	5.9619	3.4057000000000004	5.074999999999999	2.2604	1.0257	0.5075000000000001	2.3431000000000006	0.0	0.0435	2.4169	0.3893	0.4359	0.0403	0.0759	0.147	0.0	0.0	0.1091999999999999	2.4309000000000007	1.8897000000000004	6.825800000000001	1.1702	2.0877	1.5329000000000002	10.567299999999998	0.1162	0.3992	0.0209	0.9176	0.8744	0.4153	0.5242	1.6610999999999998	3.3894	7.856899999999999	0.8892999999999999	2.0888	0.5572999999999999	19.365700000000004	0.1737	1.125	0.7959000000000002	1.3803	0.603	0.6927	1.3801	0.9713	0.6315999999999999	7.3602	2.4701	1.1809	4.774499999999999	0.6723	5.4683	20.3454	1.8599	2.1757000000000004	0.5509000000000002	3.3707	2.2308000000000003	7.298499999999999	3.9823	0.0797	0.5688	5.483	8.548300000000001	0.044	0.0	2.9466	2.5121	0.4039	2.9393	0.4062	0.0	0.0	0.0	0.7813	0.0	0.0	1.371	0.6914	5.533	2.0591	0.4056	8.981899999999998	7.145599999999999	4.0204	0.6311	13.3608	0.0	1.6830000000000005	1.8293	2.2128000000000005	0.0	0.8128	0.0	0.0	3.8331	0.3501	0.86	0.9905	0.1577	2.1327	3.0472	2.2828	1.1092000000000004	0.3973	6.987399999999999	0.0	2.2642	3.4554000000000005	0.6411	4.6210999999999975	1.2955	1.0664	3.4828999999999994	0.2733	3.2868	0.0	0.5739000000000001	0.0	0.7904	4.0429	2.2688999999999995	3.6738	0.0	0.3141	0.8588	0.9983	0.4362	1.0624	2.8870000000000005	5.025899999999999	3.4932
d__Bacteria|p__Patescibacteria|c__JAEDAM01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6244000000000001	0.2151	0.5676	0.0	0.0	0.1099	0.132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035	0.0251	0.089	0.0	0.0	0.1509	0.1265	0.0	0.0978	0.0	0.1416	0.0693	0.0	0.0	0.0	0.0	0.0178	0.0	0.0	0.0	1.3545	0.0	0.4538	0.0	0.0	0.0	0.0	0.0995	0.0	0.0	0.0	0.0922	0.0	0.1861	0.0	0.0807	0.0	0.0	0.0	0.0307	0.3507	0.0	0.0	1.079	0.0	0.0	0.0	0.0912	0.0078	0.0	0.0	0.0	0.0	0.0771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1593	0.0	0.2901	1.098	0.0	3.6177000000000006	0.0	0.0656	0.0	0.6435000000000001	0.0	0.1005	0.0	0.0	0.0	0.107	0.0	0.0	0.5323	0.0	0.0	0.0	0.0	0.0833	0.0	0.1213	0.0769	0.0606	1.5431	0.0	0.3762999999999999	0.1558	0.0	0.1433	0.0	0.4639999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.195	0.0	0.049	0.0	0.0	0.0092	0.0	0.0473	0.617	0.0	0.0862	0.0
d__Bacteria|p__Patescibacteria|c__JAEDAM01|o__Absconditabacterales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.511	0.2151	0.5676	0.0	0.0	0.0576	0.132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035	0.0251	0.0395999999999999	0.0	0.0	0.1509	0.1265	0.0	0.0978	0.0	0.1293	0.0693	0.0	0.0	0.0	0.0	0.0178	0.0	0.0	0.0	1.3545	0.0	0.3891	0.0	0.0	0.0	0.0	0.0995	0.0	0.0	0.0	0.0922	0.0	0.1861	0.0	0.0807	0.0	0.0	0.0	0.0307	0.2483999999999999	0.0	0.0	1.079	0.0	0.0	0.0	0.0912	0.0078	0.0	0.0	0.0	0.0	0.0771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1593	0.0	0.2901	0.7732	0.0	3.3108000000000004	0.0	0.0656	0.0	0.6435000000000001	0.0	0.1005	0.0	0.0	0.0	0.107	0.0	0.0	0.5323	0.0	0.0	0.0	0.0	0.0833	0.0	0.1121	0.0769	0.0606	1.4493	0.0	0.2832	0.1558	0.0	0.1289	0.0	0.4050999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.195	0.0	0.049	0.0	0.0	0.0092	0.0	0.025	0.617	0.0	0.0862	0.0
d__Bacteria|p__Patescibacteria|c__JAEDAM01|o__Absconditabacterales|f__Absconditicoccaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.511	0.2151	0.5676	0.0	0.0	0.0576	0.132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035	0.0251	0.0395999999999999	0.0	0.0	0.1509	0.1265	0.0	0.0978	0.0	0.1293	0.0693	0.0	0.0	0.0	0.0	0.0178	0.0	0.0	0.0	1.3545	0.0	0.3891	0.0	0.0	0.0	0.0	0.0995	0.0	0.0	0.0	0.0922	0.0	0.1861	0.0	0.0807	0.0	0.0	0.0	0.0307	0.2483999999999999	0.0	0.0	1.079	0.0	0.0	0.0	0.0912	0.0078	0.0	0.0	0.0	0.0	0.0771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1593	0.0	0.2901	0.7732	0.0	3.3108000000000004	0.0	0.0656	0.0	0.6435000000000001	0.0	0.1005	0.0	0.0	0.0	0.107	0.0	0.0	0.5323	0.0	0.0	0.0	0.0	0.0833	0.0	0.1121	0.0769	0.0606	1.4493	0.0	0.2832	0.1558	0.0	0.1289	0.0	0.4050999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.195	0.0	0.049	0.0	0.0	0.0092	0.0	0.025	0.617	0.0	0.0862	0.0
d__Bacteria|p__Patescibacteria|c__JAEDAM01|o__Absconditabacterales|f__Absconditicoccaceae|g__HOT-345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.511	0.2151	0.5676	0.0	0.0	0.0576	0.132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035	0.0251	0.0395999999999999	0.0	0.0	0.1509	0.1265	0.0	0.0978	0.0	0.1293	0.0693	0.0	0.0	0.0	0.0	0.0178	0.0	0.0	0.0	1.3545	0.0	0.3891	0.0	0.0	0.0	0.0	0.0995	0.0	0.0	0.0	0.0922	0.0	0.1861	0.0	0.0807	0.0	0.0	0.0	0.0307	0.2483999999999999	0.0	0.0	1.079	0.0	0.0	0.0	0.0912	0.0078	0.0	0.0	0.0	0.0	0.0771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1593	0.0	0.2901	0.7732	0.0	3.3108000000000004	0.0	0.0656	0.0	0.6435000000000001	0.0	0.1005	0.0	0.0	0.0	0.107	0.0	0.0	0.5323	0.0	0.0	0.0	0.0	0.0833	0.0	0.1121	0.0769	0.0606	1.4493	0.0	0.2832	0.1558	0.0	0.1289	0.0	0.4050999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.195	0.0	0.049	0.0	0.0	0.0092	0.0	0.025	0.617	0.0	0.0862	0.0
d__Bacteria|p__Patescibacteria|c__JAEDAM01|o__Absconditabacterales|f__Absconditicoccaceae|g__HOT-345|s__HOT-345 sp003260355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2999	0.0938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0053	0.0	0.0	0.0	0.0	0.0602	0.0	0.0495	0.0	0.0545	0.0	0.0	0.0	0.0	0.0	0.0178	0.0	0.0	0.0	0.9255	0.0	0.0786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0922	0.0	0.1861	0.0	0.0135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0185	0.0	0.0	0.0	0.0081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0299	0.0	0.0	0.0	0.0	0.9714	0.0	0.0656	0.0	0.406	0.0	0.0346	0.0	0.0	0.0	0.0	0.0	0.0	0.156	0.0	0.0	0.0	0.0	0.0187	0.0	0.0	0.0656	0.0	0.297	0.0	0.0	0.0	0.0	0.0413	0.0	0.0923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1494	0.0	0.0	0.0	0.0	0.0	0.0	0.0161	0.617	0.0	0.0119	0.0
d__Bacteria|p__Patescibacteria|c__JAEDAM01|o__Absconditabacterales|f__Absconditicoccaceae|g__HOT-345|s__HOT-345 sp003260355|t__GCA_003260355.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2999	0.0938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0053	0.0	0.0	0.0	0.0	0.0602	0.0	0.0495	0.0	0.0545	0.0	0.0	0.0	0.0	0.0	0.0178	0.0	0.0	0.0	0.9255	0.0	0.0786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0922	0.0	0.1861	0.0	0.0135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0185	0.0	0.0	0.0	0.0081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0299	0.0	0.0	0.0	0.0	0.9714	0.0	0.0656	0.0	0.406	0.0	0.0346	0.0	0.0	0.0	0.0	0.0	0.0	0.156	0.0	0.0	0.0	0.0	0.0187	0.0	0.0	0.0656	0.0	0.297	0.0	0.0	0.0	0.0	0.0413	0.0	0.0923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1494	0.0	0.0	0.0	0.0	0.0	0.0	0.0161	0.617	0.0	0.0119	0.0
d__Bacteria|p__Patescibacteria|c__JAEDAM01|o__Absconditabacterales|f__Absconditicoccaceae|g__HOT-345|s__HOT-345 sp013333295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0401	0.1213	0.0	0.0	0.0	0.0	0.132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0119	0.0	0.0	0.0	0.0	0.0	0.0483	0.0	0.0182	0.0693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1274	0.0	0.0	0.0	0.0	0.0995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0498	0.0	0.0	0.0	0.0	0.0593	0.0	0.0	0.0094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0855	0.0	0.2901	0.4835	0.0	0.8313	0.0	0.0	0.0	0.0998	0.0	0.0242	0.0	0.0	0.0	0.107	0.0	0.0	0.1862	0.0	0.0	0.0	0.0	0.0646	0.0	0.0959	0.0	0.0606	0.5948	0.0	0.2447	0.0	0.0	0.0111	0.0	0.0991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0092	0.0	0.0	0.0	0.0	0.0463	0.0
d__Bacteria|p__Patescibacteria|c__JAEDAM01|o__Absconditabacterales|f__Absconditicoccaceae|g__HOT-345|s__HOT-345 sp013333295|t__GCA_013333295.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0401	0.1213	0.0	0.0	0.0	0.0	0.132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0119	0.0	0.0	0.0	0.0	0.0	0.0483	0.0	0.0182	0.0693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1274	0.0	0.0	0.0	0.0	0.0995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0498	0.0	0.0	0.0	0.0	0.0593	0.0	0.0	0.0094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0855	0.0	0.2901	0.4835	0.0	0.8313	0.0	0.0	0.0	0.0998	0.0	0.0242	0.0	0.0	0.0	0.107	0.0	0.0	0.1862	0.0	0.0	0.0	0.0	0.0646	0.0	0.0959	0.0	0.0606	0.5948	0.0	0.2447	0.0	0.0	0.0111	0.0	0.0991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0092	0.0	0.0	0.0	0.0	0.0463	0.0
d__Bacteria|p__Patescibacteria|c__JAEDAM01|o__Absconditabacterales|f__Absconditicoccaceae|g__HOT-345|s__HOT-345 sp013333605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.171	0.0	0.5676	0.0	0.0	0.0576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0139	0.0	0.0103	0.0	0.0	0.1509	0.0196	0.0	0.0	0.0	0.0348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2371	0.0	0.1831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0174	0.0	0.0	0.0	0.0	0.1891	0.0	0.0	0.0511	0.0	0.0	0.0	0.0479	0.0	0.0	0.0	0.0	0.0	0.0771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0439	0.0	0.0	0.2897	0.0	1.0535	0.0	0.0	0.0	0.0631	0.0	0.0417	0.0	0.0	0.0	0.0	0.0	0.0	0.0934	0.0	0.0	0.0	0.0	0.0	0.0	0.0162	0.0113	0.0	0.2115	0.0	0.0385	0.0	0.0	0.0501	0.0	0.0291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Patescibacteria|c__JAEDAM01|o__Absconditabacterales|f__Absconditicoccaceae|g__HOT-345|s__HOT-345 sp013333605|t__GCA_013333605.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.171	0.0	0.5676	0.0	0.0	0.0576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0139	0.0	0.0103	0.0	0.0	0.1509	0.0196	0.0	0.0	0.0	0.0348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2371	0.0	0.1831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0174	0.0	0.0	0.0	0.0	0.1891	0.0	0.0	0.0511	0.0	0.0	0.0	0.0479	0.0	0.0	0.0	0.0	0.0	0.0771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0439	0.0	0.0	0.2897	0.0	1.0535	0.0	0.0	0.0	0.0631	0.0	0.0417	0.0	0.0	0.0	0.0	0.0	0.0	0.0934	0.0	0.0	0.0	0.0	0.0	0.0	0.0162	0.0113	0.0	0.2115	0.0	0.0385	0.0	0.0	0.0501	0.0	0.0291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
